Trade #,Type,Signal,Date/Time,Price,Contracts,Profit $,Profit %,Cum. Profit $,Cum. Profit %,Run-up $,Run-up %,Drawdown $,Drawdown %
898,Exit Short,ParLE,2021-03-30 09:00,1829.95,1329.8752,-37815.86,-1.58,1838254.50,-1.91,22271.18,0.93,35990.65,1.5
899,Entry Long,ParLE,2021-03-30 09:00,1829.95,642.5724,-4056.08,-0.34,1834198.40,-0.21,20971.98,1.78,5508.43,0.47
899,Exit Long,ParSE,2021-03-31 03:00,1826.38,642.5724,-4056.08,-0.34,1834198.40,-0.21,20971.98,1.78,5508.43,0.47
900,Entry Short,ParSE,2021-03-31 03:00,1826.38,638.6507,-13950.61,-1.2,1820247.80,-0.72,33720.89,2.89,19893.83,1.71
900,Exit Short,ParLE,2021-03-31 15:00,1845.47,638.6507,-13950.61,-1.2,1820247.80,-0.72,33720.89,2.89,19893.83,1.71
901,Entry Long,ParLE,2021-03-31 15:00,1845.47,626.6105,44975.50,3.89,1865223.20,2.34,85022.21,7.35,4727.21,0.41
901,Exit Long,ParSE,2021-04-01 18:00,1920.07,626.6105,44975.50,3.89,1865223.20,2.34,85022.21,7.35,4727.21,0.41
902,Entry Short,ParSE,2021-04-01 18:00,1920.07,618.4815,-40453.00,-3.41,1824770.20,-2.06,20057.32,1.69,39533.37,3.33
902,Exit Short,ParLE,2021-04-01 19:30,1982.55,618.4815,-40453.00,-3.41,1824770.20,-2.06,20057.32,1.69,39533.37,3.33
903,Entry Long,ParLE,2021-04-01 19:30,1982.55,585.6136,-9173.23,-0.79,1815597.10,-0.48,0,0,8308.05,0.72
903,Exit Long,Close position order,2021-04-01 21:00,1969.85,585.6136,-9173.23,-0.79,1815597.10,-0.48,0,0,8308.05,0.72
904,Entry Short,ParSE,2021-04-07 09:00,2063.13,557.3754,29171.27,2.54,1844768.40,1.52,73329.79,6.38,2066.38,0.18
904,Exit Short,Close entry(s) order ParSE,2021-04-08 04:30,2007.74,557.3754,29171.27,2.54,1844768.40,1.52,73329.79,6.38,2066.38,0.18
905,Entry Long,ParLE,2021-04-08 04:30,2007.74,1138.2559,67375.30,2.95,1912143.60,3.46,101423.38,4.44,28906.93,1.26
905,Exit Long,ParSE,2021-04-09 06:00,2069.99,1138.2559,67375.30,2.95,1912143.60,3.46,101423.38,4.44,28906.93,1.26
906,Entry Short,ParSE,2021-04-09 06:00,2069.99,584.4087,-837.89,-0.07,1911305.80,-0.04,15900.30,1.31,6383.20,0.53
906,Exit Short,Close position order,2021-04-09 09:00,2068.32,584.4087,-837.89,-0.07,1911305.80,-0.04,15900.30,1.31,6383.20,0.53
907,Entry Long,ParLE,2021-04-13 03:00,2169.10,556.6857,118053.41,9.78,2029359.10,5.87,119049.01,9.86,11259.98,0.93
907,Exit Long,tpL,2021-04-14 04:30,2384.58,556.6857,118053.41,9.78,2029359.10,5.87,119049.01,9.86,11259.98,0.93
908,Entry Long,ParLE,2021-04-22 06:00,2479.08,515.3504,15298.85,1.2,2044658.00,0.72,84646.66,6.63,35435.14,2.77
908,Exit Long,Close entry(s) order ParLE,2021-04-22 19:30,2512.51,515.3504,15298.85,1.2,2044658.00,0.72,84646.66,6.63,35435.14,2.77
909,Entry Short,ParSE,2021-04-22 19:30,2512.51,1027.7366,254539.19,9.86,2299197.20,11.87,256282.17,9.92,37177.74,1.44
909,Exit Short,tpS,2021-04-23 01:30,2261.26,1027.7366,254539.19,9.86,2299197.20,11.87,256282.17,9.92,37177.74,1.44
910,Entry Short,ParSE,2021-04-25 21:00,2219.93,649.0046,-91147.93,-6.33,2208049.20,-3.8,30026.23,2.08,90000.68,6.25
910,Exit Short,ParLE,2021-04-26 00:00,2356.94,649.0046,-91147.93,-6.33,2208049.20,-3.8,30026.23,2.08,90000.68,6.25
911,Entry Long,ParLE,2021-04-26 00:00,2356.94,593.4796,48724.86,3.48,2256774.20,2.11,104833.60,7.49,0,0
911,Exit Long,ParSE,2021-04-26 21:00,2442.64,593.4796,48724.86,3.48,2256774.20,2.11,104833.60,7.49,0,0
912,Entry Short,ParSE,2021-04-26 21:00,2442.64,581.5108,-55722.12,-3.92,2201052.00,-2.36,9774.05,0.69,60280.56,4.24
912,Exit Short,Close entry(s) order ParSE,2021-04-27 00:00,2534.73,581.5108,-55722.12,-3.92,2201052.00,-2.36,9774.05,0.69,60280.56,4.24
913,Entry Long,ParLE,2021-04-27 00:00,2534.73,1126.6698,146633.11,5.13,2347685.20,6.37,164098.28,5.75,57348.67,2.01
913,Exit Long,Close entry(s) order ParLE,2021-04-28 00:00,2668.78,1126.6698,146633.11,5.13,2347685.20,6.37,164098.28,5.75,57348.67,2.01
914,Entry Short,ParSE,2021-04-28 00:00,2668.78,547.9799,-9602.42,-0.66,2335822.00,-0.39,0,0,8500.04,0.58
914,Exit Short,ParLE,2021-04-28 00:00,2682.29,547.9799,-9602.42,-0.66,2335822.00,-0.39,0,0,8500.04,0.58
915,Entry Short,ParSE,2021-04-28 00:00,2668.78,1129.481,-39821.65,-1.32,2298261.00,-1.63,0,0,37568.33,1.25
915,Exit Short,Close entry(s) order ParSE,2021-04-28 01:30,2700.01,1129.481,-39821.65,-1.32,2298261.00,-1.63,0,0,37568.33,1.25
916,Entry Short,ParSE,2021-04-28 04:30,2608.40,551.6583,-54688.07,-3.8,2243573.00,-2.28,23960.56,1.67,53569.50,3.72
916,Exit Short,ParLE,2021-04-28 10:30,2703.55,551.6583,-54688.07,-3.8,2243573.00,-2.28,23960.56,1.67,53569.50,3.72
917,Entry Long,ParLE,2021-04-28 10:30,2703.55,530.5326,-8804.67,-0.61,2234768.20,-0.38,29085.04,2.03,22652.50,1.58
917,Exit Long,Close entry(s) order ParLE,2021-04-29 04:30,2691.00,530.5326,-8804.67,-0.61,2234768.20,-0.38,29085.04,2.03,22652.50,1.58
918,Entry Short,ParSE,2021-04-29 04:30,2691.00,1051.4501,-67283.80,-2.38,2167484.50,-2.88,16740.93,0.59,65114.47,2.3
918,Exit Short,ParLE,2021-04-29 09:00,2750.91,1051.4501,-67283.80,-2.38,2167484.50,-2.88,16740.93,0.59,65114.47,2.3
919,Entry Long,ParLE,2021-04-29 09:00,2750.91,502.1193,-26010.07,-1.88,2141474.50,-1.15,23613.07,1.71,24992.08,1.81
919,Exit Long,ParSE,2021-04-29 18:00,2703.20,502.1193,-26010.07,-1.88,2141474.50,-1.15,23613.07,1.71,24992.08,1.81
920,Entry Short,ParSE,2021-04-29 18:00,2703.20,501.3995,-37383.16,-2.76,2104091.20,-1.67,9146.83,0.67,37017.02,2.73
920,Exit Short,ParLE,2021-04-30 04:30,2773.65,501.3995,-37383.16,-2.76,2104091.20,-1.67,9146.83,0.67,37017.02,2.73
921,Entry Long,ParLE,2021-04-30 04:30,2773.65,478.8808,-805.64,-0.06,2103285.80,-0.04,11622.32,0.88,23067.80,1.74
921,Exit Long,Close entry(s) order ParLE,2021-05-01 00:00,2776.13,478.8808,-805.64,-0.06,2103285.80,-0.04,11622.32,0.88,23067.80,1.74
922,Entry Short,ParSE,2021-05-01 00:00,2776.13,955.1965,-25533.46,-0.96,2077752.10,-1.16,15997.54,0.6,23528.49,0.89
922,Exit Short,ParLE,2021-05-01 01:30,2798.68,955.1965,-25533.46,-0.96,2077752.10,-1.16,15997.54,0.6,23528.49,0.89
923,Entry Long,ParLE,2021-05-01 01:30,2798.68,473.2275,53490.79,4.04,2131243.00,2.46,74088.97,5.59,0,0
923,Exit Long,ParSE,2021-05-02 03:00,2916.00,473.2275,53490.79,4.04,2131243.00,2.46,74088.97,5.59,0,0
924,Entry Short,ParSE,2021-05-02 03:00,2916.00,462.9262,-2089.70,-0.15,2129153.20,-0.09,19374.85,1.44,7882.24,0.58
924,Exit Short,Close position order,2021-05-02 06:00,2916.14,462.9262,-2089.70,-0.15,2129153.20,-0.09,19374.85,1.44,7882.24,0.58
925,Entry Long,ParLE,2021-05-04 12:00,3484.47,383.7523,-110748.62,-8.28,2018404.60,-4.97,17171.63,1.28,109827.36,8.21
925,Exit Long,ParSE,2021-05-04 15:00,3200.89,383.7523,-110748.62,-8.28,2018404.60,-4.97,17171.63,1.28,109827.36,8.21
926,Entry Short,ParSE,2021-05-04 15:00,3200.89,409.8028,-92954.64,-7.09,1925450.00,-4.39,15133.74,1.15,96877.66,7.39
926,Exit Short,ParLE,2021-05-05 16:30,3422.75,409.8028,-92954.64,-7.09,1925450.00,-4.39,15133.74,1.15,96877.66,7.39
927,Entry Long,ParLE,2021-05-05 16:30,3422.75,356.5173,9142.09,0.75,1934592.10,0.45,65842.66,5.4,15425.46,1.26
927,Exit Long,ParSE,2021-05-06 18:00,3453.55,356.5173,9142.09,0.75,1934592.10,0.45,65842.66,5.4,15425.46,1.26
928,Entry Short,ParSE,2021-05-06 18:00,3453.55,359.6356,-26135.04,-2.1,1908457.10,-1.28,34506.98,2.78,32741.28,2.64
928,Exit Short,ParLE,2021-05-07 15:00,3520.99,359.6356,-26135.04,-2.1,1908457.10,-1.28,34506.98,2.78,32741.28,2.64
929,Entry Long,ParLE,2021-05-07 15:00,3520.99,343.1072,119714.45,9.91,2028171.50,5.96,120711.72,9.99,33652.21,2.79
929,Exit Long,tpL,2021-05-08 21:00,3875.45,343.1072,119714.45,9.91,2028171.50,5.96,120711.72,9.99,33652.21,2.79
930,Entry Long,ParLE,2021-05-10 03:00,3981.79,320.6695,13587.10,1.06,2041758.60,0.64,115653.84,9.06,29109.21,2.28
930,Exit Long,ParSE,2021-05-10 19:30,4030.17,320.6695,13587.10,1.06,2041758.60,0.64,115653.84,9.06,29109.21,2.28
931,Entry Short,ParSE,2021-05-10 19:30,4030.17,322.5422,-11581.73,-0.89,2030176.90,-0.54,170027.27,13.08,24023.79,1.85
931,Exit Short,Close entry(s) order ParSE,2021-05-11 19:30,4060.01,322.5422,-11581.73,-0.89,2030176.90,-0.54,170027.27,13.08,24023.79,1.85
932,Entry Long,ParLE,2021-05-11 19:30,4060.01,637.4922,98938.11,3.82,2129115.00,4.64,204701.92,7.91,11675.68,0.45
932,Exit Long,ParSE,2021-05-12 15:00,4221.42,637.4922,98938.11,3.82,2129115.00,4.64,204701.92,7.91,11675.68,0.45
933,Entry Short,ParSE,2021-05-12 15:00,4221.42,326.5544,21134.97,1.53,2150250.00,0.95,48729.73,3.53,0,0
933,Exit Short,Close position order,2021-05-12 18:00,4150.42,326.5544,21134.97,1.53,2150250.00,0.95,48729.73,3.53,0,0
934,Entry Short,ParSE,2021-05-16 00:00,3646.08,352.2289,-67874.31,-5.29,2082326.80,-3.02,8575.17,0.67,66861.70,5.21
934,Exit Short,ParLE,2021-05-16 00:00,3833.17,352.2289,-67874.31,-5.29,2082326.80,-3.02,8575.17,0.67,66861.70,5.21
935,Entry Short,ParSE,2021-05-16 00:00,3646.08,17.8922,-3205.37,-4.91,2079170.20,-0.15,435.59,0.67,3465.80,5.31
935,Exit Short,Close entry(s) order ParSE,2021-05-16 01:30,3819.63,17.8922,-3205.37,-4.91,2079170.20,-0.15,435.59,0.67,3465.80,5.31
936,Entry Short,ParSE,2021-05-16 13:30,3694.29,353.4458,127117.58,9.74,2206287.80,5.83,128000.14,9.8,23242.85,1.78
936,Exit Short,tpS,2021-05-17 03:00,3329.37,353.4458,127117.58,9.74,2206287.80,5.83,128000.14,9.8,23242.85,1.78
937,Entry Short,ParSE,2021-05-19 00:00,3378.96,409.296,135629.94,9.81,2341917.80,5.88,136563.97,9.87,28370.03,2.05
937,Exit Short,tpS,2021-05-19 03:00,3042.77,409.296,135629.94,9.81,2341917.80,5.88,136563.97,9.87,28370.03,2.05
938,Entry Short,ParSE,2021-05-21 15:00,2527.60,580.1818,145747.30,9.94,2487665.00,5.97,146736.28,10.01,37541.07,2.56
938,Exit Short,tpS,2021-05-21 19:30,2272.79,580.1818,145747.30,9.94,2487665.00,5.97,146736.28,10.01,37541.07,2.56
939,Entry Long,ParLE,2021-05-27 12:00,2830.93,548.606,-69077.77,-4.45,2418587.20,-2.67,21838.25,1.41,67963.06,4.38
939,Exit Long,ParSE,2021-05-27 21:00,2709.17,548.606,-69077.77,-4.45,2418587.20,-2.67,21838.25,1.41,67963.06,4.38
940,Entry Short,ParSE,2021-05-27 21:00,2709.17,559.9584,153974.77,10.15,2572562.00,6.11,154995.44,10.22,49949.34,3.29
940,Exit Short,tpS,2021-05-28 10:30,2430.34,559.9584,153974.77,10.15,2572562.00,6.11,154995.44,10.22,49949.34,3.29
941,Entry Long,ParLE,2021-06-02 07:30,2666.64,601.3437,21155.65,1.32,2593717.80,0.79,80231.29,5,4317.64,0.27
941,Exit Long,Close entry(s) order ParLE,2021-06-03 00:00,2705.85,601.3437,21155.65,1.32,2593717.80,0.79,80231.29,5,4317.64,0.27
942,Entry Short,ParSE,2021-06-03 00:00,2705.85,1198.7483,-105983.73,-3.27,2487734.00,-3.93,47782.84,1.47,103475.22,3.19
942,Exit Short,ParLE,2021-06-03 04:30,2790.14,1198.7483,-105983.73,-3.27,2487734.00,-3.93,47782.84,1.47,103475.22,3.19
943,Entry Long,ParLE,2021-06-03 04:30,2790.14,568.6658,-3578.97,-0.23,2484155.00,-0.14,56506.84,3.56,15486.25,0.98
943,Exit Long,ParSE,2021-06-04 00:00,2788.03,568.6658,-3578.97,-0.23,2484155.00,-0.14,56506.84,3.56,15486.25,0.98
944,Entry Short,ParSE,2021-06-04 00:00,2788.03,564.7643,51144.47,3.25,2535299.50,1.98,131233.70,8.33,0,0
944,Exit Short,Close entry(s) order ParSE,2021-06-04 18:00,2693.36,564.7643,51144.47,3.25,2535299.50,1.98,131233.70,8.33,0,0
945,Entry Long,ParLE,2021-06-04 18:00,2693.36,1152.0086,-35746.58,-1.15,2499553.00,-1.36,140775.42,4.54,48856.71,1.57
945,Exit Long,ParSE,2021-06-05 09:00,2666.35,1152.0086,-35746.58,-1.15,2499553.00,-1.36,140775.42,4.54,48856.71,1.57
946,Entry Short,ParSE,2021-06-05 09:00,2666.35,622.8947,-3152.05,-0.19,2496401.00,-0.12,69459.13,4.18,37248.96,2.24
946,Exit Short,Close entry(s) order ParSE,2021-06-06 01:30,2667.41,622.8947,-3152.05,-0.19,2496401.00,-0.12,69459.13,4.18,37248.96,2.24
947,Entry Long,ParLE,2021-06-06 01:30,2667.41,1206.4379,45793.24,1.42,2542194.00,1.76,92979.50,2.89,20268.83,0.63
947,Exit Long,Close entry(s) order ParLE,2021-06-06 15:00,2709.40,1206.4379,45793.24,1.42,2542194.00,1.76,92979.50,2.89,20268.83,0.63
948,Entry Short,ParSE,2021-06-06 15:00,2709.40,1792.0443,-52368.83,-1.08,2489825.20,-1.98,69778.53,1.44,53944.21,1.11
948,Exit Short,ParLE,2021-06-07 00:00,2734.54,1792.0443,-52368.83,-1.08,2489825.20,-1.98,69778.53,1.44,53944.21,1.11
949,Entry Long,ParLE,2021-06-07 00:00,2734.54,577.7221,1330.72,0.08,2491156.00,0.05,65513.16,4.15,953.76,0.06
949,Exit Long,ParSE,2021-06-07 16:30,2740.95,577.7221,1330.72,0.08,2491156.00,0.05,65513.16,4.15,953.76,0.06
950,Entry Short,ParSE,2021-06-07 16:30,2740.95,569.9285,153067.38,9.8,2644223.50,5.91,154122.52,9.87,2003.70,0.13
950,Exit Short,tpS,2021-06-08 01:30,2468.47,569.9285,153067.38,9.8,2644223.50,5.91,154122.52,9.87,2003.70,0.13
951,Entry Short,ParSE,2021-06-13 04:30,2340.82,704.4508,-42142.66,-2.56,2602080.80,-1.54,20474.43,1.24,44863.38,2.72
951,Exit Short,Close entry(s) order ParSE,2021-06-13 16:30,2397.09,704.4508,-42142.66,-2.56,2602080.80,-1.54,20474.43,1.24,44863.38,2.72
952,Entry Long,ParLE,2021-06-13 16:30,2397.09,1381.4979,85867.02,2.59,2687947.80,3.18,208733.53,6.3,13273.18,0.4
952,Exit Long,ParSE,2021-06-14 09:00,2462.89,1381.4979,85867.02,2.59,2687947.80,3.18,208733.53,6.3,13273.18,0.4
953,Entry Short,ParSE,2021-06-14 09:00,2462.89,684.3898,-13007.38,-0.77,2674940.20,-0.47,0,0,24670.31,1.46
953,Exit Short,Close position order,2021-06-14 12:00,2478.19,684.3898,-13007.38,-0.77,2674940.20,-0.47,0,0,24670.31,1.46
954,Entry Short,ParSE,2021-06-17 13:30,2380.73,699.9471,165543.67,9.93,2840484.00,5.97,166667.52,10,32068.46,1.92
954,Exit Short,tpS,2021-06-18 18:00,2140.83,699.9471,165543.67,9.93,2840484.00,5.97,166667.52,10,32068.46,1.92
955,Entry Long,ParLE,2021-06-24 13:30,1964.31,898.4155,-2853.63,-0.16,2837630.50,-0.1,75652.66,4.29,9813.60,0.56
955,Exit Long,Close entry(s) order ParLE,2021-06-25 06:00,1964.08,898.4155,-2853.63,-0.16,2837630.50,-0.1,75652.66,4.29,9813.60,0.56
956,Entry Short,ParSE,2021-06-25 06:00,1964.08,1796.3377,199697.78,5.66,3037328.20,6.8,306467.70,8.69,22082.49,0.63
956,Exit Short,Close entry(s) order ParSE,2021-06-25 22:30,1850.05,1796.3377,199697.78,5.66,3037328.20,6.8,306467.70,8.69,22082.49,0.63
957,Entry Long,ParLE,2021-06-25 22:30,1850.05,2814.6757,-155976.84,-3,2881351.20,-4.97,6030.34,0.12,156798.66,3.01
957,Exit Long,ParSE,2021-06-26 06:00,1797.37,2814.6757,-155976.84,-3,2881351.20,-4.97,6030.34,0.12,156798.66,3.01
958,Entry Short,ParSE,2021-06-26 06:00,1797.37,1030.2653,-20666.16,-1.12,2860685.20,-0.69,79394.27,4.29,19263.93,1.04
958,Exit Short,ParLE,2021-06-26 22:30,1814.72,1030.2653,-20666.16,-1.12,2860685.20,-0.69,79394.27,4.29,19263.93,1.04
959,Entry Long,ParLE,2021-06-26 22:30,1814.72,992.5618,2872.18,0.16,2863557.20,0.1,77369.16,4.3,3167.30,0.18
959,Exit Long,ParSE,2021-06-27 16:30,1820.34,992.5618,2872.18,0.16,2863557.20,0.1,77369.16,4.3,3167.30,0.18
960,Entry Short,ParSE,2021-06-27 16:30,1820.34,983.1026,-69664.20,-3.89,2793893.20,-2.35,11271.02,0.63,68271.81,3.81
960,Exit Short,ParLE,2021-06-27 21:00,1888.42,983.1026,-69664.20,-3.89,2793893.20,-2.35,11271.02,0.63,68271.81,3.81
961,Entry Long,ParLE,2021-06-27 21:00,1888.42,942.2489,179331.06,10.08,2973224.20,6.2,180802.19,10.16,0,0
961,Exit Long,tpL,2021-06-28 07:30,2081.72,942.2489,179331.06,10.08,2973224.20,6.2,180802.19,10.16,0,0
962,Entry Short,ParSE,2021-07-01 07:30,2159.47,853.8433,82486.06,4.47,3055710.20,2.68,120836.24,6.55,5464.26,0.3
962,Exit Short,Close entry(s) order ParSE,2021-07-02 13:30,2059.70,853.8433,82486.06,4.47,3055710.20,2.68,120836.24,6.55,5464.26,0.3
963,Entry Long,ParLE,2021-07-02 13:30,2059.70,1774.8642,245790.62,6.72,3301501.00,7.79,316290.06,8.65,14225.14,0.39
963,Exit Long,ParSE,2021-07-03 21:00,2201.38,1774.8642,245790.62,6.72,3301501.00,7.79,316290.06,8.65,14225.14,0.39
964,Entry Short,ParSE,2021-07-03 21:00,2201.38,936.675,-29311.42,-1.42,3272189.50,-0.86,10798.89,0.52,31117.31,1.51
964,Exit Short,Close position order,2021-07-04 00:00,2229.35,936.675,-29311.42,-1.42,3272189.50,-0.86,10798.89,0.52,31117.31,1.51
965,Entry Short,ParSE,2021-07-07 22:30,2337.40,865.2889,198669.12,9.82,3470858.80,5.89,200034.84,9.89,3134.98,0.16
965,Exit Short,tpS,2021-07-08 21:00,2104.47,865.2889,198669.12,9.82,3470858.80,5.89,200034.84,9.89,3134.98,0.16
966,Entry Short,ParSE,2021-07-10 12:00,2109.57,1015.6073,-30808.16,-1.44,3440050.50,-0.86,33502.67,1.56,51391.94,2.4
966,Exit Short,ParLE,2021-07-11 12:00,2136.72,1015.6073,-30808.16,-1.44,3440050.50,-0.86,33502.67,1.56,51391.94,2.4
967,Entry Long,ParLE,2021-07-11 12:00,2136.72,996.6597,251.48,0.01,3440302.00,0.01,34611.46,1.63,23912.40,1.12
967,Exit Long,ParSE,2021-07-12 09:00,2140.18,996.6597,251.48,0.01,3440302.00,0.01,34611.46,1.63,23912.40,1.12
968,Entry Short,ParSE,2021-07-12 09:00,2140.18,994.0189,107615.74,5.06,3547917.80,3.04,159753.61,7.51,0,0
968,Exit Short,Close entry(s) order ParSE,2021-07-13 09:00,2028.79,994.0189,107615.74,5.06,3547917.80,3.04,159753.61,7.51,0,0
969,Entry Long,ParLE,2021-07-13 09:00,2028.79,2073.8485,-75359.91,-1.79,3472557.80,-2.07,34152.98,0.81,76797.91,1.83
969,Exit Long,Close position order,2021-07-13 12:00,1995.47,2073.8485,-75359.91,-1.79,3472557.80,-2.07,34152.98,0.81,76797.91,1.83
970,Entry Long,ParLE,2021-07-16 18:00,1924.84,1113.6228,-75279.45,-3.51,3397278.20,-2.11,0,0,73725.88,3.44
970,Exit Long,ParSE,2021-07-17 01:30,1860.08,1113.6228,-75279.45,-3.51,3397278.20,-2.11,0,0,73725.88,3.44
971,Entry Short,ParSE,2021-07-17 01:30,1860.08,1139.6497,-63227.32,-2.98,3334051.00,-1.81,14707.11,0.69,61592.44,2.91
971,Exit Short,ParLE,2021-07-17 16:30,1912.73,1139.6497,-63227.32,-2.98,3334051.00,-1.81,14707.11,0.69,61592.44,2.91
972,Entry Long,ParLE,2021-07-17 16:30,1912.73,1080.6391,15008.27,0.73,3349059.20,0.44,85981.54,4.16,36768.26,1.78
972,Exit Long,ParSE,2021-07-18 13:30,1929.50,1080.6391,15008.27,0.73,3349059.20,0.44,85981.54,4.16,36768.26,1.78
973,Entry Short,ParSE,2021-07-18 13:30,1929.50,1081.5368,152879.39,7.33,3501938.80,4.43,160622.14,7.7,689.07,0.03
973,Exit Short,Close entry(s) order ParSE,2021-07-20 01:30,1785.36,1081.5368,152879.39,7.33,3501938.80,4.43,160622.14,7.7,689.07,0.03
974,Entry Long,ParLE,2021-07-20 01:30,1785.36,2292.3171,-85072.92,-2.08,3416865.80,-2.36,11784.76,0.29,83644.41,2.04
974,Exit Long,Close entry(s) order ParLE,2021-07-20 03:00,1750.90,2292.3171,-85072.92,-2.08,3416865.80,-2.36,11784.76,0.29,83644.41,2.04
975,Entry Long,ParLE,2021-07-20 15:00,1800.12,1172.2191,207184.02,9.82,3624049.80,5.89,208924.50,9.9,58458.67,2.77
975,Exit Long,tpL,2021-07-21 15:00,1979.70,1172.2191,207184.02,9.82,3624049.80,5.89,208924.50,9.9,58458.67,2.77
976,Entry Long,ParLE,2021-07-24 00:00,2126.57,1051.5409,25446.86,1.14,3649496.80,0.68,75537.52,3.38,21645.89,0.97
976,Exit Long,Close entry(s) order ParLE,2021-07-24 21:00,2153.98,1051.5409,25446.86,1.14,3649496.80,0.68,75537.52,3.38,21645.89,0.97
977,Entry Short,ParSE,2021-07-24 21:00,2153.98,2096.4499,2164.01,0.05,3651660.80,0.06,27242.35,0.6,91961.79,2.04
977,Exit Short,Close entry(s) order ParSE,2021-07-25 01:30,2149.72,2096.4499,2164.01,0.05,3651660.80,0.06,27242.35,0.6,91961.79,2.04
978,Entry Long,ParLE,2021-07-25 01:30,2149.72,3142.9075,-44649.20,-0.66,3607011.50,-1.19,111660.31,1.65,39607.83,0.59
978,Exit Long,ParSE,2021-07-25 12:00,2138.73,3142.9075,-44649.20,-0.66,3607011.50,-1.19,111660.31,1.65,39607.83,0.59
979,Entry Short,ParSE,2021-07-25 12:00,2138.73,1061.686,-43642.19,-1.92,3563369.20,-1.18,29871.55,1.32,41909.04,1.85
979,Exit Short,ParLE,2021-07-25 22:30,2176.60,1061.686,-43642.19,-1.92,3563369.20,-1.18,29871.55,1.32,41909.04,1.85
980,Entry Long,ParLE,2021-07-25 22:30,2176.60,1013.9342,218888.73,9.92,3782258.00,5.98,220710.72,10,4463.79,0.2
980,Exit Long,tpL,2021-07-26 18:00,2395.91,1013.9342,218888.73,9.92,3782258.00,5.98,220710.72,10,4463.79,0.2
981,Entry Short,ParSE,2021-07-28 19:30,2303.31,1011.4524,-29245.18,-1.26,3753012.80,-0.75,37132.96,1.59,27478.62,1.18
981,Exit Short,ParLE,2021-07-29 09:00,2328.75,1011.4524,-29245.18,-1.26,3753012.80,-0.75,37132.96,1.59,27478.62,1.18
982,Entry Long,ParLE,2021-07-29 09:00,2328.75,1002.1756,12772.42,0.55,3765785.20,0.33,120114.19,5.15,46778.11,2
982,Exit Long,ParSE,2021-07-30 07:30,2345.00,1002.1756,12772.42,0.55,3765785.20,0.33,120114.19,5.15,46778.11,2
983,Entry Short,ParSE,2021-07-30 07:30,2345.00,1005.3751,-74870.96,-3.18,3690914.20,-1.94,25045.15,1.06,73049.30,3.1
983,Exit Short,ParLE,2021-07-30 19:30,2415.90,1005.3751,-74870.96,-3.18,3690914.20,-1.94,25045.15,1.06,73049.30,3.1
984,Entry Long,ParLE,2021-07-30 19:30,2415.90,954.1153,7802.08,0.34,3698716.20,0.21,63465.91,2.75,2587.49,0.11
984,Exit Long,ParSE,2021-07-31 13:30,2427.71,954.1153,7802.08,0.34,3698716.20,0.21,63465.91,2.75,2587.49,0.11
985,Entry Short,ParSE,2021-07-31 13:30,2427.71,944.3346,-53242.61,-2.32,3645473.80,-1.4,0,0,51485.86,2.25
985,Exit Short,ParLE,2021-07-31 19:30,2480.41,944.3346,-53242.61,-2.32,3645473.80,-1.4,0,0,51485.86,2.25
986,Entry Long,ParLE,2021-07-31 19:30,2480.41,911.0951,72675.07,3.22,3718148.80,1.94,141884.56,6.28,0,0
986,Exit Long,ParSE,2021-08-01 15:00,2563.96,911.0951,72675.07,3.22,3718148.80,1.94,141884.56,6.28,0,0
987,Entry Short,ParSE,2021-08-01 15:00,2563.96,897.8558,-11072.63,-0.48,3707076.20,-0.29,27839.84,1.21,14960.94,0.65
987,Exit Short,Close position order,2021-08-01 18:00,2572.44,897.8558,-11072.63,-0.48,3707076.20,-0.29,27839.84,1.21,14960.94,0.65
988,Entry Long,ParLE,2021-08-02 15:00,2627.05,869.1458,-70898.23,-3.11,3636178.00,-1.86,34487.46,1.51,69236.41,3.03
988,Exit Long,ParSE,2021-08-03 01:30,2549.36,869.1458,-70898.23,-3.11,3636178.00,-1.86,34487.46,1.51,69236.41,3.03
989,Entry Short,ParSE,2021-08-03 01:30,2549.36,888.138,15588.58,0.69,3651766.50,0.42,92133.64,4.07,14398.51,0.64
989,Exit Short,ParLE,2021-08-03 21:00,2528.00,888.138,15588.58,0.69,3651766.50,0.42,92133.64,4.07,14398.51,0.64
990,Entry Long,ParLE,2021-08-03 21:00,2528.00,899.7996,-55786.06,-2.45,3595980.50,-1.49,7597.91,0.33,54119.35,2.38
990,Exit Long,ParSE,2021-08-04 07:30,2469.75,899.7996,-55786.06,-2.45,3595980.50,-1.49,7597.91,0.33,54119.35,2.38
991,Entry Short,ParSE,2021-08-04 07:30,2469.75,900.8911,-61894.23,-2.78,3534086.20,-1.67,8916.74,0.4,60181.61,2.7
991,Exit Short,ParLE,2021-08-04 12:00,2534.70,900.8911,-61894.23,-2.78,3534086.20,-1.67,8916.74,0.4,60181.61,2.7
992,Entry Long,ParLE,2021-08-04 12:00,2534.70,866.871,100494.70,4.57,3634581.00,2.77,203765.81,9.27,0,0
992,Exit Long,ParSE,2021-08-05 07:30,2654.52,866.871,100494.70,4.57,3634581.00,2.77,203765.81,9.27,0,0
993,Entry Short,ParSE,2021-08-05 07:30,2654.52,848.7934,39932.73,1.77,3674513.80,1.07,66137.23,2.94,0,0
993,Exit Short,Close position order,2021-08-05 10:30,2603.53,848.7934,39932.73,1.77,3674513.80,1.07,66137.23,2.94,0,0
